17:52:46.37,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:47.35,收到,0x90,0xA1,0x002F,1,# 02 
17:52:48.45,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:49.43,收到,0x90,0xA1,0x002F,1,# 03 
17:52:50.41,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:51.40,收到,0x90,0xA1,0x002F,1,# 04 
17:52:52.38,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:53.37,收到,0x90,0xA1,0x002F,1,# 05 
17:52:54.35,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:55.44,收到,0x90,0xA1,0x002F,1,# 06 
17:52:56.43,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:57.42,收到,0x90,0xA1,0x002F,1,# 07 
17:52:58.40,收到,0x90,0xA0,0x002F,1,# 1E 
17:52:59.32,发出,0x80,0xA0,0x002F,1,# 01 
17:52:59.38,收到,0x90,0xA1,0x002F,1,# 08 
17:53:00.37,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:01.36,收到,0x90,0xA1,0x002F,1,# 09 
17:53:02.44,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:03.43,收到,0x90,0xA1,0x002F,1,# 0A 
17:53:04.41,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:05.40,收到,0x90,0xA1,0x002F,1,# 0B 
17:53:05.63,发出,0x80,0xA0,0x002F,1,# 01 
17:53:06.39,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:07.37,收到,0x90,0xA1,0x002F,1,# 0C 
17:53:08.46,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:09.44,收到,0x90,0xA1,0x002F,1,# 0D 
17:53:10.43,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:11.41,收到,0x90,0xA1,0x002F,1,# 0E 
17:53:12.40,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:13.38,收到,0x90,0xA1,0x002F,1,# 0F 
17:53:14.37,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:15.46,收到,0x90,0xA1,0x002F,1,# 10 
17:53:16.45,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:17.43,收到,0x90,0xA1,0x002F,1,# 11 
17:53:18.42,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:19.40,收到,0x90,0xA1,0x002F,1,# 12 
17:53:20.39,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:21.37,收到,0x90,0xA1,0x002F,1,# 13 
17:53:21.79,发出,0x80,0xA0,0x002F,1,# 01 
17:53:22.46,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:23.45,收到,0x90,0xA1,0x002F,1,# 14 
17:53:24.43,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:25.42,收到,0x90,0xA1,0x002F,1,# 15 
17:53:26.40,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:26.86,发出,0x80,0xB0,0x002F,1,# 01 
17:53:27.39,收到,0x90,0xA1,0x002F,1,# 16 
17:53:28.48,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:29.46,收到,0x90,0xA1,0x002F,1,# 17 
17:53:30.44,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:31.43,收到,0x90,0xA1,0x002F,1,# 18 
17:53:32.41,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:33.40,收到,0x90,0xA1,0x002F,1,# 19 
17:53:34.38,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:35.48,收到,0x90,0xA1,0x002F,1,# 1A 
17:53:36.46,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:37.44,收到,0x90,0xA1,0x002F,1,# 1B 
17:53:38.43,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:39.42,收到,0x90,0xA1,0x002F,1,# 1C 
17:53:40.40,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:41.38,收到,0x90,0xA1,0x002F,1,# 1D 
17:53:42.47,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:43.46,收到,0x90,0xA1,0x002F,1,# 1E 
17:53:44.45,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:45.43,收到,0x90,0xA1,0x002F,1,# 1F 
17:53:46.42,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:47.40,收到,0x90,0xA1,0x002F,1,# 20 
17:53:48.49,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:49.47,收到,0x90,0xA1,0x002F,1,# 21 
17:53:50.46,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:51.44,收到,0x90,0xA1,0x002F,1,# 22 
17:53:52.43,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:53.41,收到,0x90,0xA1,0x002F,1,# 23 
17:53:54.40,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:55.50,收到,0x90,0xA1,0x002F,1,# 24 
17:53:56.48,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:57.46,收到,0x90,0xA1,0x002F,1,# 25 
17:53:58.45,收到,0x90,0xA0,0x002F,1,# 1E 
17:53:59.43,收到,0x90,0xA1,0x002F,1,# 26 
17:54:00.41,收到,0x90,0xA0,0x002F,1,# 1E 
17:54:01.40,收到,0x90,0xA1,0x002F,1,# 27 
17:54:02.50,收到,0x90,0xA0,0x002F,1,# 1E 
17:54:03.48,收到,0x90,0xA1,0x002F,1,# 28 
