10:15:14.93,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:15.96,收到,0x90,0xA1,0x002F,1,# 3C 
10:15:16.94,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:17.93,收到,0x90,0xA1,0x002F,1,# 3D 
10:15:19.03,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:20.01,收到,0x90,0xA1,0x002F,1,# 3E 
10:15:20.99,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:21.98,收到,0x90,0xA1,0x002F,1,# 3F 
10:15:22.96,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:23.95,收到,0x90,0xA1,0x002F,1,# 40 
10:15:25.04,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:26.02,收到,0x90,0xA1,0x002F,1,# 41 
10:15:27.01,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:27.99,收到,0x90,0xA1,0x002F,1,# 42 
10:15:28.98,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:29.96,收到,0x90,0xA1,0x002F,1,# 43 
10:15:30.95,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:32.04,收到,0x90,0xA1,0x002F,1,# 44 
10:15:33.02,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:34.01,收到,0x90,0xA1,0x002F,1,# 45 
10:15:34.99,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:35.98,收到,0x90,0xA1,0x002F,1,# 46 
10:15:36.96,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:37.94,收到,0x90,0xA1,0x002F,1,# 47 
10:15:39.04,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:40.03,收到,0x90,0xA1,0x002F,1,# 48 
10:15:41.01,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:41.99,收到,0x90,0xA1,0x002F,1,# 49 
10:15:42.98,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:43.48,发出,0x80,0xA0,0x002F,1,# 01 
10:15:43.97,收到,0x90,0xA1,0x002F,1,# 4A 
10:15:44.13,发出,0x80,0xB0,0x002F,1,# 01 
10:15:44.59,发出,0x80,0xC0,0x002F,1,# 01 
10:15:44.95,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:45.36,发出,0x80,0xD0,0x002F,1,# 01 
10:15:46.04,收到,0x90,0xA1,0x002F,1,# 4B 
10:15:47.02,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:48.01,收到,0x90,0xA1,0x002F,1,# 4C 
10:15:48.99,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:49.98,收到,0x90,0xA1,0x002F,1,# 4D 
10:15:50.96,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:52.05,收到,0x90,0xA1,0x002F,1,# 4E 
10:15:53.04,收到,0x90,0xA0,0x002F,1,# 1E 
10:15:54.02,收到,0x90,0xA1,0x002F,1,# 4F 
