14:17:16.04,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:17.01,收到,0x90,0xA1,0x002F,1,# 04 
14:17:18.11,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:19.09,收到,0x90,0xA1,0x002F,1,# 05 
14:17:20.07,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:21.05,收到,0x90,0xA1,0x002F,1,# 06 
14:17:22.04,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:23.03,收到,0x90,0xA1,0x002F,1,# 07 
14:17:24.01,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:25.11,收到,0x90,0xA1,0x002F,1,# 08 
14:17:26.08,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:27.07,收到,0x90,0xA1,0x002F,1,# 09 
14:17:28.06,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:29.04,收到,0x90,0xA1,0x002F,1,# 0A 
14:17:30.02,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:31.01,收到,0x90,0xA1,0x002F,1,# 0B 
14:17:32.10,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:33.09,收到,0x90,0xA1,0x002F,1,# 0C 
14:17:34.07,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:34.30,发出,0x80,0xA0,0x002F,1,# 01 
14:17:35.05,收到,0x90,0xA1,0x002F,1,# 0D 
14:17:35.07,发出,0x80,0xB0,0x002F,1,# 01 
14:17:35.55,发出,0x80,0xC0,0x002F,1,# 01 
14:17:36.04,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:37.02,收到,0x90,0xA1,0x002F,1,# 0E 
14:17:38.12,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:39.11,收到,0x90,0xA1,0x002F,1,# 0F 
14:17:40.09,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:41.07,收到,0x90,0xA1,0x002F,1,# 10 
14:17:42.06,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:43.04,收到,0x90,0xA1,0x002F,1,# 11 
14:17:44.03,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:45.12,收到,0x90,0xA1,0x002F,1,# 12 
14:17:46.10,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:47.09,收到,0x90,0xA1,0x002F,1,# 13 
14:17:48.07,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:49.05,收到,0x90,0xA1,0x002F,1,# 14 
14:17:49.38,发出,0x80,0xD0,0x002F,1,# 01 
14:17:50.04,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:51.02,收到,0x90,0xA1,0x002F,1,# 15 
14:17:52.12,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:53.10,收到,0x90,0xA1,0x002F,1,# 16 
14:17:54.09,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:55.07,收到,0x90,0xA1,0x002F,1,# 17 
14:17:56.06,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:57.04,收到,0x90,0xA1,0x002F,1,# 18 
14:17:58.13,收到,0x90,0xA0,0x002F,1,# 1E 
14:17:59.12,收到,0x90,0xA1,0x002F,1,# 19 
14:18:00.10,收到,0x90,0xA0,0x002F,1,# 1E 
14:18:01.08,收到,0x90,0xA1,0x002F,1,# 1A 
14:18:02.07,收到,0x90,0xA0,0x002F,1,# 1E 
14:18:03.06,收到,0x90,0xA1,0x002F,1,# 1B 
14:18:04.04,收到,0x90,0xA0,0x002F,1,# 1E 
14:18:05.13,收到,0x90,0xA1,0x002F,1,# 1C 
